0.044267617	0.01643692	0.020435099	0.0	0.1438122	0.0	0.0	0.0	0.0	0.0	0.0	0.10440431	0.044783037	0.1693901	0.0	0.0	0.0	0.09131396	0.040287584	0.03875639	0.0	0.0	0.052495662	0.09640382	0.012690284	0.0	0.14267336	0.0	0.05508819	0.07636728	0.0	0.0	0.0	0.118443966	0.09999474	0.0	0.0	0.0
0.046379235	0.018300919	0.017106196	0.0	0.14073694	0.0	0.0	0.0	0.0	0.0	0.0	0.10679496	0.040925246	0.16769667	0.0	0.0	0.0	0.09332319	0.041376926	0.03652392	0.0	0.0	0.052408826	0.09751188	0.011379539	0.0	0.14353164	0.0	0.051384732	0.07777606	0.0	0.0	0.0	0.11685462	0.095719986	0.0	0.0	0.0
0.045014806	0.018626554	0.017332587	0.0	0.14011484	0.0	0.0	0.0	0.0	0.0	0.0	0.107311785	0.041196357	0.1686988	0.0	0.0	0.0	0.09401269	0.04087498	0.038287092	0.0	0.0	0.054203518	0.09519677	0.009734758	0.0	0.14172883	0.0	0.050049912	0.07870875	0.0	0.0	0.0	0.115192436	0.09500569	0.0	0.0	0.0
0.043934874	0.019245543	0.01672975	0.0	0.14037931	0.0	0.0	0.0	0.0	0.0	0.0	0.10838399	0.04163449	0.17116307	0.0	0.0	0.0	0.095742024	0.040850364	0.039177563	0.0	0.0	0.055930767	0.09421983	0.009352016	0.0	0.14244902	0.0	0.049327474	0.080231026	0.0	0.0	0.0	0.11443138	0.0948733	0.0	0.0	0.0
0.042265706	0.019342141	0.017266288	0.0	0.14071637	0.0	0.0	0.0	0.0	0.0	0.0	0.1086193	0.041938394	0.17228003	0.0	0.0	0.0	0.096161775	0.03958446	0.041244626	0.0	0.0	0.057213187	0.093023755	0.008226631	0.0	0.14207561	0.0	0.049671732	0.08058917	0.0	0.0	0.0	0.11394949	0.09575903	0.0	0.0	0.0
0.040824585	0.018719397	0.0186836	0.0	0.14230643	0.0	0.0	0.0	0.0	0.0	0.0	0.108074695	0.043173026	0.17417672	0.0	0.0	0.0	0.095581055	0.038697947	0.04318273	0.0	0.0	0.058160275	0.091428	0.008546706	0.0	0.14241801	0.0	0.05103553	0.08027983	0.0	0.0	0.0	0.11382175	0.09748386	0.0	0.0	0.0
0.0389044	0.018503625	0.018907703	0.0	0.14293653	0.0	0.0	0.0	0.0	0.0	0.0	0.10759145	0.043959625	0.17604902	0.0	0.0	0.0	0.09540081	0.038487047	0.0439117	0.0	0.0	0.059391744	0.0905419	0.008729015	0.0	0.14214145	0.0	0.051827572	0.079900414	0.0	0.0	0.0	0.113580436	0.09828933	0.0	0.0	0.0
0.0377556	0.018491982	0.01878784	0.0	0.14338316	0.0	0.0	0.0	0.0	0.0	0.0	0.10809031	0.044400677	0.17855167	0.0	0.0	0.0	0.095056534	0.038470503	0.04445229	0.0	0.0	0.060779184	0.08881427	0.00929612	0.0	0.14253458	0.0	0.051208615	0.08019339	0.0	0.0	0.0	0.113028556	0.09865331	0.0	0.0	0.0
0.036098164	0.018339204	0.018862354	0.0	0.14388654	0.0	0.0	0.0	0.0	0.0	0.0	0.107424565	0.04542716	0.179491	0.0	0.0	0.0	0.09469641	0.03822692	0.044871483	0.0	0.0	0.061436154	0.08774927	0.009494263	0.0	0.1423308	0.0	0.051600315	0.08039791	0.0	0.0	0.0	0.11290007	0.09922356	0.0	0.0	0.0
0.03489636	0.018595872	0.019148922	0.0	0.14449146	0.0	0.0	0.0	0.0	0.0	0.0	0.10790852	0.045916278	0.18138751	0.0	0.0	0.0	0.09445268	0.037846223	0.04482348	0.0	0.0	0.062151916	0.087236665	0.01030289	0.0	0.14221859	0.0	0.051427446	0.08031626	0.0	0.0	0.0	0.11350946	0.09970444	0.0	0.0	0.0
0.033958744	0.018864013	0.019105976	0.0	0.14399616	0.0	0.0	0.0	0.0	0.0	0.0	0.107810065	0.046335902	0.18243529	0.0	0.0	0.0	0.094135486	0.03763404	0.044341914	0.0	0.0	0.062544644	0.086001374	0.010915953	0.0	0.14230505	0.0	0.05112506	0.08060144	0.0	0.0	0.0	0.113819495	0.09930171	0.0	0.0	0.0
0.032876223	0.018397756	0.019175362	0.0	0.1438634	0.0	0.0	0.0	0.0	0.0	0.0	0.10710411	0.047521792	0.18317853	0.0	0.0	0.0	0.0941241	0.037568484	0.043899257	0.0	0.0	0.06358186	0.08420917	0.011300293	0.0	0.14290147	0.0	0.05097194	0.08080262	0.0	0.0	0.0	0.11381425	0.09990253	0.0	0.0	0.0
0.032394618	0.017569862	0.01963595	0.0	0.14441589	0.0	0.0	0.0	0.0	0.0	0.0	0.10641119	0.048764322	0.18400778	0.0	0.0	0.0	0.094136804	0.037922047	0.043606892	0.0	0.0	0.064413525	0.08318576	0.010925547	0.0	0.14352666	0.0	0.051355843	0.08090635	0.0	0.0	0.0	0.113231406	0.100733794	0.0	0.0	0.0
0.031768657	0.016734442	0.020090723	0.0	0.14459029	0.0	0.0	0.0	0.0	0.0	0.0	0.10534276	0.050308898	0.18511184	0.0	0.0	0.0	0.09377788	0.03755904	0.04345534	0.0	0.0	0.06510535	0.081755385	0.011286095	0.0	0.14423738	0.0	0.051605582	0.0801888	0.0	0.0	0.0	0.11318189	0.101856776	0.0	0.0	0.0
0.03065869	0.01572239	0.020770982	0.0	0.14462674	0.0	0.0	0.0	0.0	0.0	0.0	0.10374687	0.05184068	0.18535852	0.0	0.0	0.0	0.093281224	0.037309665	0.043073457	0.0	0.0	0.065531604	0.08106503	0.011743222	0.0	0.14411081	0.0	0.05280798	0.079442695	0.0	0.0	0.0	0.11408772	0.10271861	0.0	0.0	0.0
0.029974502	0.014324177	0.020917932	0.0	0.14599524	0.0	0.0	0.0	0.0	0.0	0.0	0.10182725	0.05456475	0.18660504	0.0	0.0	0.0	0.09322064	0.037332706	0.04183142	0.0	0.0	0.0665198	0.07946466	0.01241429	0.0	0.14585982	0.0	0.052569564	0.079154134	0.0	0.0	0.0	0.114313476	0.10500862	0.0	0.0	0.0
0.029089566	0.013454018	0.021221349	0.0	0.14630336	0.0	0.0	0.0	0.0	0.0	0.0	0.10072007	0.055828687	0.18708049	0.0	0.0	0.0	0.093019955	0.037213694	0.041443687	0.0	0.0	0.0663152	0.078492366	0.012655952	0.0	0.14678559	0.0	0.053521905	0.07867964	0.0	0.0	0.0	0.11464791	0.10643247	0.0	0.0	0.0
0.02824329	0.012502815	0.021745842	0.0	0.14708811	0.0	0.0	0.0	0.0	0.0	0.0	0.09890636	0.0579928	0.18767802	0.0	0.0	0.0	0.092343874	0.037113827	0.04069874	0.0	0.0	0.06647837	0.07722384	0.0132356575	0.0	0.14749074	0.0	0.05449211	0.07795544	0.0	0.0	0.0	0.115451366	0.10836506	0.0	0.0	0.0
0.027606308	0.011143589	0.021735096	0.0	0.14712085	0.0	0.0	0.0	0.0	0.0	0.0	0.09779012	0.059201423	0.18775007	0.0	0.0	0.0	0.092791624	0.037302483	0.03949538	0.0	0.0	0.0662208	0.075578175	0.013052147	0.0	0.14848861	0.0	0.054535028	0.07774875	0.0	0.0	0.0	0.11493484	0.10944313	0.0	0.0	0.0
0.02714696	0.010115255	0.021894293	0.0	0.14774896	0.0	0.0	0.0	0.0	0.0	0.0	0.09612861	0.060934115	0.18834	0.0	0.0	0.0	0.0926118	0.037717577	0.038359717	0.0	0.0	0.0659911	0.07475379	0.013025558	0.0	0.14932312	0.0	0.055439625	0.07722344	0.0	0.0	0.0	0.11543391	0.111198835	0.0	0.0	0.0
0.026638178	0.009041852	0.021940477	0.0	0.14814311	0.0	0.0	0.0	0.0	0.0	0.0	0.09468993	0.06223488	0.18881612	0.0	0.0	0.0	0.09290009	0.037600007	0.037976492	0.0	0.0	0.06575207	0.07405788	0.012887642	0.0	0.14992672	0.0	0.0556722	0.07671765	0.0	0.0	0.0	0.11561167	0.11238199	0.0	0.0	0.0
0.02600878	0.0080982	0.022377856	0.0	0.14883512	0.0	0.0	0.0	0.0	0.0	0.0	0.09340411	0.06383479	0.18955335	0.0	0.0	0.0	0.09284314	0.037603665	0.03670465	0.0	0.0	0.06584281	0.072739296	0.013116531	0.0	0.15034708	0.0	0.055683076	0.076003425	0.0	0.0	0.0	0.11559186	0.11357272	0.0	0.0	0.0
0.025199857	0.007524605	0.02250865	0.0	0.14927725	0.0	0.0	0.0	0.0	0.0	0.0	0.0922027	0.06540143	0.18990746	0.0	0.0	0.0	0.0928635	0.037502065	0.03568118	0.0	0.0	0.06602925	0.07135501	0.013202396	0.0	0.15057917	0.0	0.05626195	0.07559771	0.0	0.0	0.0	0.11558223	0.11469132	0.0	0.0	0.0
0.025643269	0.006557	0.02299659	0.0	0.14944334	0.0	0.0	0.0	0.0	0.0	0.0	0.091714196	0.06629016	0.19014925	0.0	0.0	0.0	0.09311213	0.03764689	0.03542303	0.0	0.0	0.06607046	0.07090153	0.012709683	0.0	0.15090612	0.0	0.055953078	0.0753864	0.0	0.0	0.0	0.11565743	0.11485898	0.0	0.0	0.0
0.025348159	0.006078351	0.023159113	0.0	0.1497554	0.0	0.0	0.0	0.0	0.0	0.0	0.091206186	0.06744096	0.19132279	0.0	0.0	0.0	0.09331532	0.037697587	0.03481795	0.0	0.0	0.06679727	0.069205225	0.0126298405	0.0	0.1507785	0.0	0.055298876	0.07464576	0.0	0.0	0.0	0.11515369	0.11507015	0.0	0.0	0.0
0.025057508	0.005175102	0.024053074	0.0	0.15057144	0.0	0.0	0.0	0.0	0.0	0.0	0.089923196	0.06937711	0.19137317	0.0	0.0	0.0	0.09342453	0.037742723	0.034296595	0.0	0.0	0.06739137	0.068438604	0.012597975	0.0	0.1510405	0.0	0.055707302	0.07431543	0.0	0.0	0.0	0.11544701	0.11594681	0.0	0.0	0.0
