0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,8.960000038146973,1.4900000095367432,8.960000038146973,7.460000038146973,5.96999979019165,4.480000019073486,7.460000038146973,7.460000038146973,5.96999979019165,23.0,0.3382000029087067,5.329999923706055,0.07829999923706055,2.0699999332427983,0.030500000342726707,0.25,0.2647058963775635,0.20588235557079315,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639316,25.0,0.239999994635582,0.2800000011920929,0.20000000298023224,-27.79999923706055,-0.4088235199451447,0.0,0.0,5.7755146,3.8964458,0.0,6.459023,0.0,0.0,0.0,0.0,0.0,0.0,5.578089,15.857216,8.3889475,0.0,0.0,0.0,7.277218,8.293577,0.0,0.0,0.0,5.1519184,0.0,12.8005905,0.0,0.0,0.0,15.368162,10.073841,0.0,0.0,0.0,9.085132,0.0,0.0,0.0,0.0
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,6.800000190734862,2.9100000858306885,6.800000190734862,10.68000030517578,4.849999904632568,3.880000114440918,3.880000114440918,11.649999618530273,6.800000190734862,29.0,0.27880001068115234,20.25,0.19470000267028809,7.309999942779541,0.07029999792575836,0.2403846085071564,0.2403846085071564,0.25,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639316,61.0,0.2295081913471222,0.2295081913471222,0.2786885201931,-35.599998474121094,-0.3423076868057251,0.0,0.0,8.185015,3.1104515,0.0,5.1554446,0.0,0.0,0.0,0.0,0.0,0.0,7.896708,12.659174,6.694615,0.0,0.0,0.0,10.308896,6.6207123,0.0,0.0,0.0,7.3003483,0.0,10.219541,0.0,0.0,0.0,12.268435,8.041606,0.0,0.0,0.0,7.2513785,0.0,0.0,0.0,0.0
2.2699999809265137,0.0,9.09000015258789,9.09000015258789,2.2699999809265137,9.09000015258789,4.550000190734863,9.09000015258789,11.359999656677244,11.699999809265135,1.0599999427795408,11.699999809265135,11.699999809265135,3.190000057220459,6.380000114440918,4.260000228881837,11.699999809265135,6.380000114440918,36.0,0.3788999915122986,6.949999809265138,0.0731000006198883,3.0,0.031599998474121094,0.2526315748691559,0.3052631616592407,0.2526315748691559,44.0,0.2954545319080353,0.1818181872367859,0.25,51.0,0.2156862765550613,0.4117647111415863,0.2549019753932953,-42.0,-0.4421052634716034,-1.0,0.0,2.850263,5.961701,0.0,9.882388,0.0,0.0,0.0,0.0,0.0,0.0,2.7551591,24.262125,12.832589,0.0,0.0,0.0,3.5925338,12.689458,0.0,0.0,0.0,2.5427747,0.0,19.58547,0.0,0.0,0.0,23.513836,15.413291,0.0,0.0,0.0,13.899069,0.00082837784,0.0,0.0,0.0
13.640000343322756,0.0,9.09000015258789,2.2699999809265137,13.640000343322756,6.820000171661378,4.550000190734863,9.09000015258789,2.2699999809265137,17.190000534057614,0.0,10.9399995803833,4.690000057220459,12.5,7.809999942779541,4.690000057220459,10.9399995803833,1.559999942779541,26.0,0.4000000059604645,3.289999961853028,0.050599999725818634,1.4299999475479126,0.021900000050663948,0.2153846174478531,0.3384615480899811,0.2923077046871185,44.0,0.2272727340459824,0.2954545319080353,0.2954545319080353,21.0,0.19047619402408603,0.4285714328289032,0.2857142984867096,-40.20000076293945,-0.618461549282074,0.0,0.0,8.804913,1.6651326,0.0,2.7694578,0.0,0.0,0.0,0.0,0.0,0.0,8.496044,6.7673354,3.5958347,0.0,0.0,0.0,11.090543,3.542524,0.0,0.0,0.0,7.853639,0.00025648146,5.4554253,0.0,5.811184e-05,0.0,6.562984,4.30692,0.0,0.0,0.0,3.8876626,0.00031412143,0.0,0.0,0.0
4.550000190734863,0.0,6.820000171661378,0.0,4.550000190734863,6.820000171661378,9.09000015258789,11.359999656677244,11.359999656677244,3.119999885559082,0.0,9.380000114440918,3.119999885559082,3.119999885559082,6.25,10.9399995803833,9.380000114440918,7.809999942779541,24.0,0.3691999912261963,6.3499999046325675,0.09769999980926514,2.5799999237060547,0.03970000147819519,0.32307693362236023,0.20000000298023224,0.20000000298023224,44.0,0.3409090936183929,0.1818181872367859,0.2272727340459824,21.0,0.2857142984867096,0.2380952388048172,0.1428571492433548,-26.60000038146973,-0.4092307686805725,0.0,0.0,7.790081,2.097435,0.0,3.4812174,0.0,0.0,0.0,0.0,0.0,0.0,7.5221934,8.529455,4.5255933,0.0,0.0,0.0,9.815091,4.462248,0.0,0.0,0.0,6.949102,0.00010460639,6.881936,0.0,0.00082294026,0.0,8.269033,5.4228144,0.0,0.0,0.0,4.894618,0.0,0.0,0.0,0.0
6.820000171661378,0.0,11.359999656677244,4.550000190734863,9.09000015258789,4.550000190734863,6.820000171661378,6.820000171661378,4.550000190734863,7.4099998474121085,1.8500000238418581,12.960000038146973,8.329999923706055,6.480000019073486,3.7000000476837163,5.559999942779541,10.1899995803833,3.7000000476837163,34.0,0.3118999898433685,10.68000030517578,0.09799999743700027,3.5299999713897705,0.032400000840425484,0.23853211104869845,0.2752293646335602,0.2752293646335602,44.0,0.27272728085517883,0.2272727340459824,0.27272728085517883,65.0,0.2153846174478531,0.3076923191547394,0.2769230902194977,-40.20000076293945,-0.3688073456287384,0.0,0.0,3.499099,5.431122,0.0,9.006644,0.0,0.0,0.0,0.0,0.0,0.0,3.3793492,22.099098,11.696215,0.0,0.0,0.0,4.408841,11.559472,0.0,0.0,0.0,3.1213067,0.0,17.836418,0.0,0.0,0.0,21.41925,14.042324,0.0,0.0,0.0,12.664502,0.00081277353,0.0,0.0,0.0
4.650000095367432,2.3299999237060547,6.980000019073486,2.3299999237060547,4.650000095367432,11.630000114440918,4.650000095367432,9.300000190734863,4.650000095367432,6.0999999046325675,2.440000057220459,9.760000228881836,4.880000114440918,6.0999999046325675,7.320000171661378,8.539999961853027,13.40999984741211,2.440000057220459,32.0,0.3855000138282776,10.81999969482422,0.13030000030994415,4.199999809265137,0.050599999725818634,0.3012048304080963,0.2530120611190796,0.2409638613462448,43.0,0.3255814015865326,0.1860465109348297,0.2325581461191177,40.0,0.2750000059604645,0.32499998807907104,0.25,-36.099998474121094,-0.43493977189064026,0.0,0.0,5.3507915,3.997201,0.0,6.6296663,0.0,0.0,0.0,0.0,0.0,0.0,5.1671486,16.26239,8.609814,0.0,0.0,0.0,6.741727,8.5068245,0.0,0.0,0.0,4.773018,0.0,13.124658,0.0,0.00036836215,0.0,15.762608,10.334467,0.0,0.0,0.0,9.322041,0.00039370096,0.0,0.0,0.0
2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,4.550000190734863,9.09000015258789,2.2699999809265137,13.640000343322756,6.820000171661378,4.619999885559082,1.5399999618530271,4.619999885559082,4.619999885559082,3.0799999237060547,10.770000457763672,4.619999885559082,12.3100004196167,4.619999885559082,26.0,0.3939000070095062,2.7699999809265137,0.04199999943375588,1.2100000381469729,0.018300000578165054,0.27272728085517883,0.21212121844291687,0.21212121844291687,44.0,0.2954545319080353,0.15909090638160706,0.2272727340459824,22.0,0.2272727340459824,0.3181818127632141,0.1818181872367859,-33.200000762939446,-0.5030303001403809,0.0,0.0,7.5700073,2.4384348,0.0,4.051783,0.0,0.0,0.0,0.0,0.0,0.0,7.304915,9.914302,5.2596526,0.0,0.0,0.0,9.535162,5.1886826,0.0,0.0,0.0,6.752269,0.0003495311,7.995461,0.0,0.0,0.0,9.6129875,6.306396,0.0,0.0,0.0,5.690387,0.0016082686,0.0,0.0,0.0
6.820000171661378,4.550000190734863,6.820000171661378,9.09000015258789,9.09000015258789,6.820000171661378,4.550000190734863,13.640000343322756,11.359999656677244,3.7999999523162837,2.5299999713897705,8.859999656677246,5.059999942779541,7.5900001525878915,11.390000343322756,6.329999923706055,15.1899995803833,15.1899995803833,27.0,0.3375000059604645,6.260000228881836,0.07819999754428864,2.259999990463257,0.028200000524520874,0.4000000059604645,0.20000000298023224,0.2750000059604645,44.0,0.3409090936183929,0.2272727340459824,0.2954545319080353,36.0,0.4722222089767456,0.1666666716337204,0.25,-35.29999923706055,-0.4412499964237213,0.0,0.0,4.559758,5.5634513,0.0,9.215601,0.0,0.0,0.0,0.0,0.0,0.0,4.40303,22.647884,11.967914,0.0,0.0,0.0,5.7449093,11.842907,0.0,0.0,0.0,4.0673304,0.0,18.287802,0.0,0.0,0.0,21.946325,14.382184,0.0,0.0,0.0,12.966872,0.0,0.0,0.0,0.0
2.2699999809265137,2.2699999809265137,11.359999656677244,2.2699999809265137,0.0,6.820000171661378,6.820000171661378,6.820000171661378,6.820000171661378,2.039999961853028,1.0199999809265137,10.199999809265137,3.059999942779541,3.059999942779541,9.18000030517578,8.159999847412111,9.18000030517578,8.159999847412111,39.0,0.3939000070095062,4.349999904632568,0.043900001794099815,2.0,0.02019999921321869,0.2929292917251587,0.20202019810676572,0.2525252401828766,44.0,0.27272728085517883,0.25,0.1818181872367859,55.0,0.30909091234207153,0.16363635659217834,0.30909091234207153,-41.099998474121094,-0.4151515066623688,0.0,0.0,6.381097,3.6709127,0.0,6.0870748,0.0,0.0,0.0,0.0,0.0,0.0,6.159662,14.937504,7.9038863,0.0,0.0,0.0,8.038575,7.8132167,0.0,0.0,0.0,5.691749,0.0,12.05674,0.0,0.0,0.0,14.477662,9.491158,0.0,0.0,0.0,8.559472,7.524648e-05,0.0,0.0,0.0
